iter	MultiClass
476	0.03217216044
477	0.03211999801
478	0.03202168078
479	0.03194757918
480	0.03184982849
481	0.0317354327
482	0.0316807613
483	0.03162905668
484	0.0315381998
485	0.03147881204
486	0.03142243395
487	0.03137356721
488	0.03129990163
489	0.03121803101
490	0.03104751336
491	0.03099663577
492	0.03097138818
493	0.0309120196
494	0.03086886513
495	0.03083877918
496	0.03078099701
497	0.03069364637
498	0.03060344275
499	0.03052966752
500	0.03041194873
501	0.03034172888
502	0.03015110873
503	0.03011374442
504	0.03007986862
505	0.03001116579
506	0.02995159788
507	0.02990190844
508	0.02985849468
509	0.02981546602
510	0.02977659671
511	0.02967914846
512	0.0296385958
513	0.02955751659
514	0.02950352399
515	0.02942764221
516	0.02934713339
517	0.02930395659
518	0.02922146957
519	0.02915871029
520	0.02911230757
521	0.02898648376
522	0.02890363904
523	0.02886300836
524	0.02880511291
525	0.02869939634
526	0.0286015303
527	0.02851172266
528	0.02846148899
529	0.02842866632
530	0.02832298691
531	0.0282596426
532	0.02818531182
533	0.02814158984
534	0.02804811277
535	0.0279538597
536	0.027880087
537	0.02783214006
538	0.02777317324
539	0.02769711611
540	0.02765647679
541	0.02762643804
542	0.02756753787
543	0.02751539425
544	0.0274725478
545	0.02740388317
546	0.02734877903
547	0.0273029492
548	0.02722838027
549	0.02715565958
550	0.02709870582
551	0.02706283281
552	0.02700558132
553	0.02692250301
554	0.02680619668
555	0.02676205008
556	0.02670761736
557	0.02667103287
558	0.02660328356
559	0.02653897198
560	0.02648519411
561	0.02642516583
562	0.02638341904
563	0.02629170697
564	0.02624609914
565	0.0262018884
566	0.0261571428
567	0.02608380151
568	0.02600225913
569	0.02597942268
570	0.02594713964
571	0.02589889996
572	0.02587215478
573	0.02579271144
574	0.02573455791
575	0.02568860611
576	0.02563082803
577	0.02550906024
578	0.02546365634
579	0.0254150839
580	0.02537067322
581	0.02534475926
582	0.02527675642
583	0.02525218443
584	0.02513490811
585	0.02506009597
586	0.02493814806
587	0.02489129534
588	0.02483445242
589	0.02477602843
590	0.02474380273
591	0.02470557307
592	0.02465783145
593	0.02459242797
594	0.0245539826
595	0.02448853979
596	0.02445117063
597	0.02439565123
598	0.02429626838
599	0.02424588426
600	0.02418694552
601	0.02410135625
602	0.02406589991
603	0.02394739892
604	0.02391103798
605	0.02384182124
606	0.0237348446
607	0.02367332687
608	0.02362814262
609	0.02357999442
610	0.02352634649
611	0.02347273715
612	0.02340378817
613	0.02336958517
614	0.02335002208
615	0.02330462738
616	0.02324329212
617	0.02319825553
618	0.02316128148
619	0.02307657578
620	0.02296290055
621	0.02290387555
622	0.02286095611
623	0.02283453689
624	0.02279119394
625	0.02273738879
626	0.02269947805
627	0.02267511678
628	0.02260730945
629	0.02258942162
630	0.02255934419
631	0.02252302281
632	0.02251439813
633	0.02245404062
634	0.02242479808
635	0.02239583266
636	0.02237706061
637	0.02233958082
638	0.02231446558
639	0.02225877919
640	0.02223311085
641	0.02217968995
642	0.02214351992
643	0.02211076569
644	0.02203819993
645	0.0219882036
646	0.02195638656
647	0.02193937862
648	0.02191345258
649	0.02183326316
650	0.02181292408
651	0.02177885523
652	0.02171634315
653	0.02168021639
654	0.0216512848
655	0.02158621916
656	0.02152445954
657	0.02148840989
658	0.02147921882
659	0.02142563494
660	0.02136954069
661	0.02134499511
662	0.02130850055
663	0.02126289673
664	0.02121551988
665	0.02117874282
666	0.02115944198
667	0.02114754657
668	0.02112047583
669	0.02107811918
670	0.02104389731
671	0.0210130294
672	0.02098479103
673	0.02091870481
674	0.02084996452
675	0.02080750247
676	0.02078376545
677	0.02069602369
678	0.0206774157
679	0.02066066001
680	0.02064786459
681	0.02061790353
682	0.0205594993
683	0.02052133397
684	0.0205009283
685	0.02047940689
686	0.0204519583
687	0.02043752061
688	0.02039803272
689	0.02035879814
690	0.02032857954
691	0.02030463087
692	0.02028086659
693	0.02024396203
694	0.02020938203
695	0.02017921757
696	0.02015120981
697	0.02011644984
698	0.02009406518
699	0.02008237843
700	0.02005039852
701	0.01999926738
702	0.01996831078
703	0.01994177931
704	0.01991350335
705	0.019882679
706	0.01985781068
707	0.01981886128
708	0.01978980501
709	0.01975371046
710	0.01971277852
711	0.01969436617
712	0.01964505025
713	0.01961822533
714	0.0195776007
715	0.01949191936
716	0.01943534499
717	0.01941590745
718	0.01938359981
719	0.01936344485
720	0.01929416823
721	0.01926313674
722	0.01917591669
723	0.0191576383
724	0.01911196116
725	0.01908203198
726	0.01906049663
727	0.01900263373
728	0.01896339275
729	0.01890606615
730	0.01888539325
731	0.01882550156
732	0.01877037148
733	0.01874889503
734	0.01871322859
735	0.01866177522
736	0.0186469119
737	0.01861284477
738	0.01858897114
739	0.01853744058
740	0.01852370837
741	0.0184984282
742	0.01846979895
743	0.01842478848
744	0.01837228022
745	0.01832118426
746	0.01830135653
747	0.01828206051
748	0.01825903096
749	0.01820756508
750	0.01817583968
751	0.0181637509
752	0.01814154558
753	0.01811424057
754	0.0180998405
755	0.01807495983
756	0.01801809535
757	0.01798982175
758	0.01796758253
759	0.01795176804
760	0.01789501147
761	0.01786750468
762	0.017850968
763	0.01782528812
764	0.01780508482
765	0.01779296112
766	0.01777201256
767	0.01774569006
768	0.01772470224
769	0.0177062505
770	0.0176782147
771	0.01763936679
772	0.01761933787
773	0.01760133435
774	0.01757838221
775	0.01754094843
776	0.01751193951
777	0.01749955695
778	0.01747762505
779	0.01742849287
780	0.01740147709
781	0.01738045122
782	0.01736461512
783	0.01733767047
784	0.0173174526
785	0.01729841204
786	0.01727652211
787	0.0172608272
788	0.01722942689
789	0.01719613697
790	0.01717850567
791	0.01716284675
792	0.01714598189
793	0.01711598663
794	0.01709305937
795	0.01706229177
796	0.01703163485
797	0.01700283547
798	0.01698446701
799	0.01696899465
800	0.01694008782
801	0.01691936072
802	0.0168856566
803	0.01686412277
804	0.01685178923
805	0.01682742422
806	0.01678641243
807	0.01675829217
808	0.01674026011
809	0.01672597618
810	0.01670517277
811	0.01668959635
812	0.01668194183
813	0.01666534856
814	0.01665383421
815	0.01662247889
816	0.01660052799
817	0.01658922384
818	0.01657345631
819	0.01656184591
820	0.01653967829
821	0.01651983821
822	0.01649197609
823	0.0164646025
824	0.01643899344
825	0.01642594872
826	0.01639543996
827	0.0163778535
828	0.01635980422
829	0.01632302349
830	0.01629922452
831	0.016284875
832	0.01624784527
833	0.01622799653
834	0.01619958437
835	0.01616972039
836	0.0161411589
837	0.01612295071
838	0.01609569852
839	0.01607027636
840	0.01604735665
841	0.01602045064
842	0.01600570824
843	0.01599081355
844	0.01596785242
845	0.01593680005
846	0.01591120103
847	0.01585103398
848	0.01583486099
849	0.01581989568
850	0.01579800388
851	0.01575940737
852	0.0157380692
853	0.0156826551
854	0.0156618399
855	0.01564403223
856	0.01562430349
857	0.0156036114
858	0.01559270691
859	0.01557650284
860	0.01555877445
861	0.01552994726
862	0.01549251838
863	0.01546333876
864	0.01543206223
865	0.01540057938
866	0.01536816147
867	0.0153265854
868	0.01528349342
869	0.01525488635
870	0.0152394348
871	0.01521604928
872	0.01519362871
873	0.01516045474
874	0.01513923963
875	0.01511927538
876	0.0150969495
877	0.01508171279
878	0.01507090697
879	0.01503942126
880	0.01502457308
881	0.01498549369
882	0.01497182472
883	0.01496366025
884	0.01494078919
885	0.01492798656
886	0.0149132808
887	0.01489918523
888	0.01488080584
889	0.01485585113
890	0.01483406048
891	0.01481353985
892	0.01479811656
893	0.01477742984
894	0.0147691464
895	0.01474764845
896	0.01473487046
897	0.01471252851
898	0.01466587291
899	0.01465746018
900	0.01464166572
901	0.01462667224
902	0.01460275655
903	0.01458357486
904	0.01455903642
905	0.01452484681
906	0.01450971466
907	0.01449195577
908	0.01446733037
909	0.01443075823
910	0.01440563714
911	0.01438774389
912	0.01438018058
913	0.01437263731
914	0.01436205332
915	0.01434614707
916	0.01433508679
917	0.01430857151
918	0.01426999274
919	0.01426258252
920	0.01424117184
921	0.0142181323
922	0.01420540966
923	0.01418241179
924	0.01416761399
925	0.01415139412
926	0.01412883965
927	0.01412019405
928	0.01408550045
929	0.0140585525
930	0.01404773858
931	0.01402576296
932	0.01400686846
933	0.01397951293
934	0.01395608219
935	0.01393322563
936	0.01391508994
937	0.01389657206
938	0.01386988497
939	0.01386271751
940	0.01384032523
941	0.01383171098
942	0.01380168938
943	0.01376646962
944	0.01374681395
945	0.01373765187
946	0.01371824101
947	0.01371265998
948	0.01368990345
949	0.01367627481
950	0.01366158009
951	0.01365052665
952	0.01362515013
953	0.0136125278
954	0.01360328128
955	0.01358785267
956	0.01357534168
957	0.01355598294
958	0.01352002055
959	0.01351388882
960	0.01349475305
961	0.0134797692
962	0.01346102707
963	0.01344581599
964	0.01342797374
965	0.01340947955
966	0.01337615744
967	0.0133610245
968	0.01334703383
969	0.01333303653
970	0.01332087871
971	0.01331213902
972	0.01329418676
973	0.01327897572
974	0.01327297205
975	0.0132524094
976	0.01324261144
977	0.01322330465
978	0.01321052812
979	0.01319676104
980	0.01318911668
981	0.01317336811
982	0.01315016166
983	0.01312967155
984	0.01310776854
985	0.01309675077
986	0.01308270567
987	0.01305954879
988	0.01304319171
989	0.01303140851
990	0.0130153668
991	0.01300350353
992	0.01299016393
993	0.01297267971
994	0.01295142982
995	0.0129403004
996	0.01292579802
997	0.01290708571
998	0.01288521015
999	0.01287626792
